142	0.29999999999999999	442.28900997276349
0	0	1
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
11	0	1
0	1	1
1	1	1
2	1	1
3	1	0.071663551927419869
4	1	1
6	1	0.32886573317887235
7	1	1
8	1	0.2372707438712551
9	1	1
10	1	1
11	1	1
0	2	1
1	2	-0.0064945104765681645
2	2	-1
3	2	-1
4	2	0.84374214179546292
5	2	-1
6	2	-1
7	2	0.55539138670919874
8	2	-1
9	2	-1
10	2	-1
11	2	1
0	3	1
1	3	1
2	3	-1
3	3	-1
4	3	-1
5	3	-1
6	3	-1
7	3	-1
8	3	-1
9	3	-1
10	3	1
11	3	1
0	4	1
1	4	-0.11937807478740278
2	4	-1
3	4	-1
4	4	-1
5	4	-1
6	4	-1
7	4	-1
8	4	-1
9	4	-1
10	4	-1
11	4	1
0	5	1
1	5	-1
2	5	-1
3	5	-1
4	5	-1
5	5	-1
6	5	-1
7	5	-1
8	5	-1
9	5	-1
10	5	-0.48864279597410321
11	5	1
0	6	1
1	6	-0.90337252951065716
2	6	-1
3	6	1
4	6	-1
5	6	-1
6	6	-1
7	6	-1
8	6	0.57992776500662258
9	6	-1
11	6	1
0	7	1
1	7	-1
2	7	-1
3	7	-1
4	7	-1
5	7	-1
6	7	-1
7	7	-1
8	7	-1
9	7	-1
10	7	-1
11	7	1
0	8	1
1	8	1
2	8	-1
3	8	-0.24851512713059182
4	8	-1
5	8	-1
6	8	-1
7	8	-1
8	8	-1
9	8	0.23269901220473857
10	8	1
11	8	1
0	9	1
1	9	-1
2	9	-1
3	9	-1
4	9	-1
5	9	-1
6	9	-1
7	9	1
8	9	-1
9	9	-1
10	9	-1
11	9	1
0	10	1
1	10	1
2	10	1
3	10	0.54202048891960375
4	10	1
5	10	1
6	10	1
7	10	1
8	10	-1
9	10	1
10	10	1
11	10	1
0	11	1
1	11	1
2	11	1
3	11	0.3748222142661492
4	11	1
5	11	1
6	11	1
7	11	1
8	11	1
9	11	1
10	11	1
11	11	1
