141	0.29999999999999999	421.17944104331644
0	0	1
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
11	0	1
0	1	1
1	1	1
2	1	1
3	1	-0.21344253123522713
4	1	1
5	1	1
6	1	1
7	1	1
8	1	1
9	1	1
10	1	1
11	1	1
0	2	1
1	2	0.14195781368731264
2	2	-1
3	2	-1
4	2	0.31826877077826693
5	2	-1
6	2	-1
7	2	-0.97739099438844024
8	2	-1
9	2	-1
10	2	0.14140250775871838
11	2	1
0	3	1
1	3	1
2	3	-1
3	3	-1
4	3	-1
5	3	-1
6	3	-1
7	3	-1
8	3	-1
9	3	-1
10	3	1
11	3	1
0	4	1
1	4	-1
2	4	-1
3	4	-1
4	4	-1
5	4	-1
6	4	-1
7	4	-1
8	4	-1
9	4	-1
11	4	1
0	5	1
1	5	0.428941868738971
2	5	-1
3	5	-1
4	5	-1
5	5	-1
6	5	-1
7	5	-1
8	5	-1
9	5	-1
10	5	-0.83338471037336059
11	5	1
0	6	1
1	6	-0.2525077396493412
2	6	-1
3	6	-1
4	6	-1
5	6	-1
6	6	-1
7	6	-1
8	6	-1
9	6	-1
10	6	-1
11	6	1
0	7	1
1	7	-1
2	7	-1
3	7	-1
4	7	-1
5	7	-1
6	7	-1
7	7	-1
8	7	-1
9	7	-1
10	7	-0.23371397490866688
11	7	1
0	8	1
1	8	0.47986898959176705
2	8	-1
3	8	-1
4	8	-1
5	8	-1
6	8	-1
7	8	-1
8	8	-1
9	8	-1
10	8	1
11	8	1
0	9	1
1	9	1
2	9	-1
3	9	-1
4	9	-1
5	9	-1
6	9	-1
7	9	-1
8	9	-1
9	9	-1
11	9	1
0	10	1
1	10	1
2	10	1
4	10	1
5	10	1
6	10	1
7	10	1
8	10	1
9	10	1
10	10	1
11	10	1
0	11	1
1	11	1
2	11	1
3	11	1
4	11	1
5	11	1
6	11	1
7	11	1
8	11	1
9	11	1
10	11	1
11	11	1
