141	0.29999999999999999	442.14212768168528
0	0	1
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
11	0	1
0	1	1
1	1	1
2	1	1
3	1	-0.42993936455815346
4	1	1
5	1	1
6	1	1
7	1	1
8	1	-1
9	1	1
10	1	1
11	1	1
0	2	1
1	2	-1
2	2	-1
3	2	-1
4	2	-1
5	2	-1
6	2	-1
8	2	-1
9	2	-1
10	2	-1
11	2	1
0	3	1
1	3	1
2	3	-1
3	3	1
4	3	-1
5	3	-1
6	3	-1
7	3	-1
9	3	-1
10	3	1
11	3	1
0	4	1
1	4	-1
2	4	-1
3	4	-1
4	4	-1
5	4	-1
6	4	-1
7	4	-1
8	4	-1
9	4	-1
10	4	-1
11	4	1
0	5	1
1	5	-0.061461938626141459
2	5	-1
3	5	-0.60368324180653654
4	5	-1
5	5	-1
6	5	-1
7	5	-1
8	5	-1
9	5	-1
10	5	-0.23797804029267652
11	5	1
0	6	1
1	6	-0.85895401598381815
2	6	-1
3	6	0.075951210614217668
4	6	-1
5	6	-1
6	6	-1
7	6	-1
8	6	1
9	6	-1
10	6	0.040387374290347888
11	6	1
0	7	1
1	7	-1
2	7	-1
3	7	-1
4	7	-1
5	7	-1
6	7	-1
7	7	-1
8	7	-1
9	7	-1
10	7	-1
11	7	1
0	8	1
1	8	1
2	8	-1
3	8	-1
4	8	-1
5	8	-1
6	8	-1
7	8	-1
8	8	-1
9	8	-1
10	8	1
11	8	1
0	9	1
1	9	1
2	9	-1
3	9	-1
4	9	0.90944815092835363
5	9	-1
6	9	-1
7	9	-0.4106931149635244
8	9	-1
9	9	-1
10	9	-0.76240754942626565
11	9	1
0	10	1
1	10	1
2	10	1
3	10	-1
4	10	1
5	10	1
6	10	0.3393305298241967
7	10	1
9	10	1
10	10	1
11	10	1
0	11	1
1	11	1
2	11	1
3	11	1
4	11	1
5	11	1
6	11	1
7	11	1
8	11	1
9	11	1
10	11	1
11	11	1
