404	0.29999999999999999	250.26509316684596
0	0	1
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
11	0	1
12	0	1
13	0	1
14	0	1
15	0	1
16	0	1
17	0	1
18	0	1
19	0	1
20	0	1
0	1	1
1	1	1
2	1	1
3	1	-0.17009822169314279
4	1	0.88959547284167784
5	1	-1
6	1	0.63126595730329649
8	1	-1
9	1	-0.4502135412578635
10	1	0.4076076304743525
11	1	-1
12	1	-0.9240736020760143
13	1	1
14	1	-0.82947127616446814
15	1	-1
16	1	1
17	1	0.10921953404740788
18	1	0.28873113169128317
19	1	1
20	1	1
0	2	1
1	2	1
2	2	-0.90010040692729087
3	2	0.71123652401302384
4	2	-1
5	2	1
6	2	-1
7	2	-0.49004328272909609
8	2	0.36759104240097162
10	2	-1
13	2	-1
14	2	-0.83492940028763774
15	2	1
16	2	-1
17	2	-1
18	2	-1
19	2	0.48172172961014115
20	2	1
0	3	1
1	3	1
2	3	-0.43226690199276452
3	3	1
4	3	-0.43186134183176672
5	3	-1
6	3	0.8396889846983594
7	3	-1
8	3	-1
10	3	-1
11	3	-0.0055519086510704124
13	3	-1
15	3	-0.12290380352830386
16	3	1
17	3	0.92453244080140362
18	3	1
19	3	1
20	3	1
0	4	1
1	4	1
2	4	-1
3	4	0.93186410575092482
4	4	-1
5	4	0.81118201419875491
6	4	-1
7	4	0.44261600596312073
8	4	-1
9	4	0.33096142852882926
11	4	-0.91154101546950062
12	4	-1
13	4	1
14	4	-1
15	4	-1
16	4	-0.33086699479854792
17	4	-1
18	4	0.95897178476612832
19	4	-1
20	4	1
0	5	1
1	5	-0.61380726429589694
3	5	-0.31362124797552854
5	5	-1
6	5	-1
7	5	-0.92876075446601392
8	5	0.14933257226004767
9	5	-1
10	5	-1
11	5	-1
12	5	-1
13	5	-1
15	5	-1
16	5	1
17	5	-1
19	5	1
20	5	1
0	6	1
1	6	1
2	6	-1
3	6	0.40646763107080697
4	6	-0.92138997238733367
5	6	-1
6	6	1
7	6	-1
8	6	-1
9	6	-1
10	6	-1
11	6	1
12	6	-1
13	6	0.5288986018633014
14	6	-1
15	6	0.034221854943018028
16	6	-0.91942991541006236
17	6	1
18	6	-1
19	6	0.58820706574746162
20	6	1
0	7	1
2	7	1
3	7	-1
4	7	-0.91083591517286755
5	7	1
6	7	-1
7	7	-1
8	7	-1
9	7	1
10	7	-1
11	7	-1
12	7	-1
13	7	-1
14	7	-1
15	7	-1
16	7	1
17	7	-1
18	7	0.30401559733575967
19	7	-1
20	7	1
0	8	1
1	8	-1
2	8	-0.21667389436540235
3	8	1
4	8	-1
5	8	-1
6	8	-1
7	8	-0.40961005043238674
8	8	-1
9	8	-1
10	8	-0.90730149142668481
11	8	-1
12	8	-0.41805406574163095
13	8	0.76960998590477547
14	8	0.16641435935710566
15	8	-1
17	8	-0.71891171075514437
19	8	1
20	8	1
0	9	1
1	9	0.73413886937814721
2	9	-1
3	9	-0.97687536268671571
5	9	-1
6	9	-1
7	9	1
8	9	-1
9	9	-1
10	9	1
11	9	-1
12	9	-1
13	9	-1
14	9	-1
15	9	-1
16	9	1
17	9	1
18	9	-1
19	9	-0.16973460608709504
20	9	1
0	10	1
1	10	0.23495632076472006
2	10	-1
3	10	1
4	10	0.027736452762321888
6	10	-0.53043357582938755
7	10	-1
8	10	-1
9	10	-1
10	10	-1
11	10	-1
12	10	0.1413069127880005
13	10	-1
15	10	-1
16	10	-1
17	10	-1
